iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0104114247489024,738530.0029,-15378.299100000062,0.020398102871667358,,,0.010304143929775723,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0104114247489024,0.6736076164992683,738467.8303,-15440.471699999995,0.02048056993010802,2.8158476764836764e-05,6.82196053188504e-05,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,0.6736076164992683,0.6736076164992683,739154.5582,-14753.743800000055,0.019569679443588426,0.0003131514004144939,0.00034763265671838275,0.0,True,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_16-21-18-ne_ped_scale_0.900/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
