iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0105096030593121,738387.973,-15520.329000000027,0.020586494350608737,,,0.01040030003425438,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0105096030593121,0.6736730687062081,738226.3136,-15681.988400000031,0.0208009228156769,9.345279112971878e-05,0.00017910819138862734,0.49999999999999994,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,0.6736730687062081,0.6736730687062081,739929.9762,-13978.325799999991,0.01854114852286106,0.000747222221025616,0.000841228085450492,0.0,True,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260903_15-41-32-ne_ped_scale_0.900/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
